,month,day,campaign_number,user_engagement,banner,placement,displays,placement_costs,clicks,advert_firm_revenue,post_click_conversions,post_click_sales_amount,cpm_company,cpc_company,profit_company,roi_company,cpc_advert_firm,profit_advert_firm,roi_advert_firm
185,April,1,camp 3,Medium,670 x 90,ghi,146,0.1441,1,0.0524,0,0.0,0.3589041095890411,0.0524,-0.0524,-100.0,0.1441,-0.0917,-63.63636363636363
186,April,1,camp 3,Medium,670 x 90,jkl,78,0.0445,2,0.1048,0,0.0,1.3435897435897437,0.0524,-0.1048,-100.0,0.02225,0.060300000000000006,135.50561797752812
187,April,1,camp 3,Medium,670 x 90,mno,7479,0.2922,5,0.2612,0,0.0,0.03492445514106164,0.052239999999999995,-0.2612,-100.0,0.058440000000000006,-0.031000000000000028,-10.609171800136902
188,April,1,camp 3,High,728 x 90,def,7601,1.6849,23,1.2056,1,185.3349,0.15861070911722144,0.052417391304347825,184.1293,15272.835102853353,0.07325652173913044,-0.47930000000000006,-28.446792094486323
189,April,1,camp 3,High,728 x 90,ghi,1274,1.4142,7,0.3669,0,0.0,0.2879905808477237,0.05241428571428571,-0.3669,-100.0,0.20202857142857142,-1.0473,-74.0560033941451
190,April,1,camp 3,High,728 x 90,jkl,1960,0.7769,8,0.4193,0,0.0,0.21392857142857144,0.0524125,-0.4193,-100.0,0.0971125,-0.35760000000000003,-46.029089972969494
191,April,1,camp 3,High,728 x 90,mno,37014,7.8852,105,5.5033,9,462.9524,0.14868157994272438,0.05241238095238095,457.4491,8312.269002235022,0.07509714285714286,-2.3819,-30.207223659514028
193,April,1,camp 3,Low,728 x 90,def,12477,1.1348,63,3.2986,0,0.0,0.26437444898613444,0.05235873015873016,-3.2986,-100.0,0.018012698412698414,2.1638,190.67677123722243
194,April,1,camp 3,Low,728 x 90,ghi,550,0.5864,4,0.2096,0,0.0,0.3810909090909091,0.0524,-0.2096,-100.0,0.1466,-0.3768,-64.25648021828104
196,April,1,camp 3,Low,728 x 90,mno,91468,3.836,316,16.5625,2,561.1487,0.1810742554773254,0.052412974683544306,544.5862,3288.067622641509,0.012139240506329113,12.7265,331.7648592283629
198,April,1,camp 3,Medium,728 x 90,def,29216,3.4209,146,7.6526,1,8.6485,0.26193181818181815,0.05241506849315068,0.9959000000000007,13.013877636358895,0.02343082191780822,4.2317,123.70136513782923
199,April,1,camp 3,Medium,728 x 90,ghi,1737,1.6859,17,0.8911,0,0.0,0.5130109383995395,0.05241764705882353,-0.8911,-100.0,0.09917058823529412,-0.7948,-47.1439587164126
200,April,1,camp 3,Medium,728 x 90,jkl,1852,0.617,9,0.4717,0,0.0,0.25469762419006475,0.05241111111111111,-0.4717,-100.0,0.06855555555555555,-0.14529999999999998,-23.549432739059966
201,April,1,camp 3,Medium,728 x 90,mno,174462,12.3332,707,37.055,1,136.5586,0.21239582258600728,0.052411598302687414,99.5036,268.5294832006477,0.017444413012729844,24.7218,200.44919404534105
205,April,2,camp 1,High,160 x 600,def,17332,19.7963,140,25.2734,26,1921.272,1.4581929379183012,0.1805242857142857,1895.9986,7501.953041537743,0.14140214285714284,5.4771,27.66729136252734
206,April,2,camp 1,High,160 x 600,ghi,14288,26.2022,151,27.2622,59,3860.1421,1.908048712206047,0.18054437086092714,3832.8799,14059.31986413422,0.1735245033112583,1.0599999999999987,4.045461831449263
207,April,2,camp 1,High,160 x 600,mno,154658,180.7481,1509,272.4525,542,23994.6771,1.7616450490760256,0.18055168986083497,23722.2246,8706.921243152477,0.11978005301524187,91.70439999999999,50.73602433441901
210,April,2,camp 1,Low,160 x 600,mno,2083,0.3635,3,0.5416,2,51.5584,0.2600096015362458,0.18053333333333332,51.016799999999996,9419.645494830133,0.12116666666666666,0.17809999999999998,48.9958734525447
211,April,2,camp 1,Medium,160 x 600,def,2261,0.953,2,0.361,0,0.0,0.15966386554621848,0.1805,-0.361,-100.0,0.4765,-0.592,-62.1196222455404
212,April,2,camp 1,Medium,160 x 600,ghi,502,0.8465,3,0.5416,0,0.0,1.0788844621513944,0.18053333333333332,-0.5416,-100.0,0.2821666666666667,-0.30490000000000006,-36.018901358535146
213,April,2,camp 1,Medium,160 x 600,mno,17427,8.2093,159,28.7066,37,2403.4922,1.6472485224077582,0.18054465408805032,2374.7856,8272.61187322776,0.0516308176100629,20.497300000000003,249.68389509458783
214,April,2,camp 1,High,240 x 400,def,48847,43.9118,305,55.0681,43,3552.283,1.1273588961451062,0.18055114754098361,3497.2149,6350.709212774727,0.14397311475409835,11.156300000000002,25.406155065381064
215,April,2,camp 1,High,240 x 400,ghi,304804,275.3454,7767,1402.2994,2187,113046.5668,4.6006594401648275,0.18054582206772243,111644.2674,7961.514309996852,0.035450675936655074,1126.9540000000002,409.287389584137
216,April,2,camp 1,High,240 x 400,jkl,54447,24.8181,528,95.3277,175,8840.9398,1.7508347567359082,0.18054488636363636,8745.6121,9174.261101442708,0.047003977272727274,70.50959999999999,284.10555199632523
217,April,2,camp 1,High,240 x 400,mno,187529,312.1415,1633,294.836,672,31683.7408,1.5722154973364122,0.1805486834047765,31388.9048,10646.22529134841,0.19114605021432945,-17.305499999999995,-5.544120214710314
218,April,2,camp 1,Low,240 x 400,def,422,0.0556,1,0.1805,0,0.0,0.4277251184834123,0.1805,-0.1805,-100.0,0.0556,0.1249,224.64028776978418
219,April,2,camp 1,Low,240 x 400,ghi,940,0.7412,18,3.2498,3,126.8199,3.4572340425531913,0.18054444444444445,123.57010000000001,3802.3909163640847,0.04117777777777778,2.5086,338.451160280626
220,April,2,camp 1,Low,240 x 400,jkl,314,0.1325,1,0.1805,0,0.0,0.5748407643312101,0.1805,-0.1805,-100.0,0.1325,0.04799999999999999,36.22641509433961
221,April,2,camp 1,Low,240 x 400,mno,1580,0.3519,3,0.5416,0,0.0,0.34278481012658224,0.18053333333333332,-0.5416,-100.0,0.1173,0.18969999999999998,53.907360045467456
222,April,2,camp 1,Medium,240 x 400,def,5354,1.8911,12,2.1665,1,13.3345,0.40465072842734406,0.18054166666666668,11.168,515.4858066005077,0.15759166666666666,0.2754000000000001,14.56295277880599
223,April,2,camp 1,Medium,240 x 400,ghi,16728,14.406,436,78.7176,40,1973.808,4.705738880918221,0.18054495412844038,1895.0904,2407.4544955638894,0.03304128440366973,64.3116,446.42232403165343
224,April,2,camp 1,Medium,240 x 400,jkl,3892,1.7273,43,7.7634,8,424.1517,1.9947070914696814,0.18054418604651162,416.3883,5363.4786304969475,0.04016976744186047,6.036099999999999,349.4529033752098
225,April,2,camp 1,Medium,240 x 400,mno,15017,9.845,118,21.3053,24,1376.4896,1.4187454218552307,0.18055338983050848,1355.1843000000001,6360.784875124969,0.08343220338983051,11.460299999999998,116.407313357034
227,April,2,camp 1,High,300 x 250,def,41896,45.4333,277,50.0109,102,4162.0391,1.1936915218636623,0.1805447653429603,4112.0282,8222.26394645967,0.16401913357400724,4.577599999999997,10.075429255634075
228,April,2,camp 1,High,300 x 250,ghi,70071,46.7762,1325,239.2221,361,14883.7289,3.4139958042556837,0.18054498113207548,14644.5068,6121.7198578225,0.03530279245283019,192.4459,411.41841363770465
229,April,2,camp 1,High,300 x 250,jkl,5132,2.8429,26,4.6941,13,971.9768,0.9146726422447389,0.18054230769230767,967.2827,20606.350525127287,0.1093423076923077,1.8511999999999995,65.11660628231733
230,April,2,camp 1,High,300 x 250,mno,235317,275.17,1844,332.9273,896,77490.5358,1.4148034353659107,0.18054625813449024,77157.6085,23175.512641949157,0.1492245119305857,57.75729999999999,20.989679107460837
232,April,2,camp 1,Low,300 x 250,def,424,0.1294,3,0.5416,0,0.0,1.2773584905660376,0.18053333333333332,-0.5416,-100.0,0.04313333333333333,0.4122,318.54714064915
233,April,2,camp 1,Low,300 x 250,ghi,216,0.1213,5,0.9027,0,0.0,4.179166666666666,0.18053999999999998,-0.9027,-100.0,0.02426,0.7814,644.1879637262983
235,April,2,camp 1,Low,300 x 250,mno,2745,0.4702,6,1.0832,0,0.0,0.39460837887067396,0.18053333333333332,-1.0832,-100.0,0.07836666666666667,0.613,130.3700552956189
237,April,2,camp 1,Medium,300 x 250,def,4324,2.9404,22,3.9719,2,58.5481,0.9185707678075856,0.1805409090909091,54.5762,1374.0577557340314,0.13365454545454544,1.0315000000000003,35.08026118895389
238,April,2,camp 1,Medium,300 x 250,ghi,3171,1.9555,99,17.8739,10,88.1188,5.636676127404604,0.18054444444444442,70.2449,393.0026463166965,0.019752525252525254,15.918399999999998,814.0322168243415
239,April,2,camp 1,Medium,300 x 250,jkl,230,0.1307,1,0.1805,1,150.8711,0.7847826086956522,0.1805,150.69060000000002,83485.0969529086,0.1307,0.04979999999999998,38.10252486610557
240,April,2,camp 1,Medium,300 x 250,mno,23404,11.9484,142,25.6373,14,520.8722,1.0954238591693728,0.1805443661971831,495.23490000000004,1931.6967855429398,0.08414366197183099,13.6889,114.56680392353789
241,April,2,camp 1,High,468 x 60,def,1076,0.5295,4,0.7221,0,0.0,0.6710966542750929,0.180525,-0.7221,-100.0,0.132375,0.1926,36.373937677053824
244,April,2,camp 1,High,468 x 60,mno,3432,1.7688,9,1.6259,17,1808.8476,0.4737470862470862,0.18065555555555554,1807.2217,111152.08192385758,0.19653333333333334,-0.14290000000000003,-8.078923563998194
250,April,2,camp 1,High,580 x 400,mno,45327,110.5201,889,160.5044,453,19132.9713,3.541032938425221,0.18054488188976378,18972.4669,11820.527599243384,0.12431957255343082,49.984300000000005,45.22643392468882
251,April,2,camp 1,Low,580 x 400,mno,375,0.1191,5,0.9027,0,0.0,2.4072,0.18053999999999998,-0.9027,-100.0,0.02382,0.7836,657.9345088161209
252,April,2,camp 1,Medium,580 x 400,mno,3669,3.9015,48,8.6661,5,144.5778,2.361978740801308,0.18054375,135.9117,1568.3144667151312,0.08128125,4.7646,122.12226066897347
253,April,2,camp 1,High,670 x 90,def,4491,7.9513,49,8.8467,30,576.9186,1.969873079492318,0.1805448979591837,568.0718999999999,6421.285903218149,0.16227142857142857,0.8954000000000004,11.261051651931137
254,April,2,camp 1,High,670 x 90,ghi,16534,12.9019,135,24.3735,99,2985.5434,1.4741441877343655,0.18054444444444445,2961.1699,12149.136972531644,0.09556962962962963,11.4716,88.9140359171905
255,April,2,camp 1,High,670 x 90,jkl,274,0.1868,1,0.1805,0,0.0,0.6587591240875912,0.1805,-0.1805,-100.0,0.1868,-0.0063,-3.3725910064239835
256,April,2,camp 1,High,670 x 90,mno,16974,22.8296,146,26.3595,51,2221.0902,1.5529338989042065,0.1805445205479452,2194.7307,8326.146929949355,0.15636712328767122,3.5299000000000014,15.46194414269195
257,April,2,camp 1,Low,670 x 90,def,39,0.0069,1,0.1805,0,0.0,4.628205128205128,0.1805,-0.1805,-100.0,0.0069,0.1736,2515.9420289855075
258,April,2,camp 1,Low,670 x 90,ghi,21,0.0105,1,0.1805,0,0.0,8.595238095238095,0.1805,-0.1805,-100.0,0.0105,0.16999999999999998,1619.0476190476186
260,April,2,camp 1,Medium,670 x 90,def,418,0.3983,9,1.6249,0,0.0,3.8873205741626795,0.18054444444444445,-1.6249,-100.0,0.044255555555555555,1.2266,307.9588250062767
261,April,2,camp 1,Medium,670 x 90,ghi,995,0.6479,5,0.9027,0,0.0,0.9072361809045225,0.18053999999999998,-0.9027,-100.0,0.12958,0.2547999999999999,39.327056644543894
263,April,2,camp 1,Medium,670 x 90,mno,1494,0.7487,16,2.8887,1,241.2338,1.9335341365461847,0.18054375,238.3451,8250.946792674906,0.04679375,2.14,285.8287698677708
265,April,2,camp 1,High,728 x 90,def,68761,76.9999,442,79.8017,130,7581.738,1.1605663093904974,0.18054683257918552,7501.9363,9400.722415687887,0.17420791855203618,2.8018,3.6387060242935387
266,April,2,camp 1,High,728 x 90,ghi,206356,266.9145,2910,525.3868,1064,47941.3027,2.546021438678788,0.18054529209621992,47415.9159,9024.95378642935,0.09172319587628865,258.4723,96.83711450670535
267,April,2,camp 1,High,728 x 90,jkl,23526,10.2019,176,31.7759,82,1995.7442,1.3506715973816203,0.18054488636363636,1963.9683,6180.685047473085,0.05796534090909091,21.573999999999998,211.47041237416556
268,April,2,camp 1,High,728 x 90,mno,362969,339.7693,2384,430.4202,912,44394.7214,1.1858318478988563,0.18054538590604027,43964.3012,10214.27460885897,0.14252067953020134,90.65090000000004,26.680132666488714
269,April,2,camp 1,Low,728 x 90,def,637,0.122,1,0.1805,0,0.0,0.28335949764521196,0.1805,-0.1805,-100.0,0.122,0.058499999999999996,47.950819672131146
270,April,2,camp 1,Low,728 x 90,ghi,276,0.3279,4,0.7221,1,218.2788,2.616304347826087,0.180525,217.55669999999998,30128.334025758202,0.081975,0.39419999999999994,120.21957913998168
272,April,2,camp 1,Low,728 x 90,mno,4194,0.6476,9,1.6249,4,230.4656,0.3874344301382928,0.18054444444444445,228.8407,14083.371284386732,0.07195555555555555,0.9773000000000001,150.91105620753552
273,April,2,camp 1,Medium,728 x 90,def,6857,3.4406,27,4.8747,6,167.133,0.7109085605950124,0.18054444444444442,162.25830000000002,3328.580220321251,0.12742962962962961,1.4341,41.68168342730919
274,April,2,camp 1,Medium,728 x 90,ghi,9083,10.9614,116,20.9432,18,693.3314,2.3057580094682377,0.1805448275862069,672.3882,3210.5322968791775,0.09449482758620689,9.981800000000002,91.06318535953439
275,April,2,camp 1,Medium,728 x 90,jkl,1972,0.8353,22,3.9719,2,125.6464,2.0141480730223127,0.1805409090909091,121.6745,3063.3827639165133,0.03796818181818182,3.1366,375.50580629713875
276,April,2,camp 1,Medium,728 x 90,mno,39528,17.6408,218,39.3588,42,1589.2214,0.9957194899817852,0.18054495412844038,1549.8626,3937.779098956268,0.08092110091743118,21.718000000000004,123.11233050655301
278,April,2,camp 2,Low,160 x 600,def,6347,0.4525,19,0.735,0,0.0,0.11580274145265479,0.038684210526315786,-0.735,-100.0,0.02381578947368421,0.2825,62.430939226519335
279,April,2,camp 2,Low,160 x 600,ghi,99,0.1353,5,0.1934,0,0.0,1.9535353535353535,0.03868,-0.1934,-100.0,0.02706,0.058099999999999985,42.94161123429415
280,April,2,camp 2,Low,160 x 600,mno,54552,6.4353,425,16.4424,0,0.0,0.30140783106027275,0.038688,-16.4424,-100.0,0.015141882352941175,10.0071,155.50323994219383
282,April,2,camp 2,Medium,160 x 600,def,20551,4.472,225,8.7048,3,134.3125,0.42357062916646393,0.038688,125.6077,1442.9705449866738,0.019875555555555556,4.2328,94.65116279069767
283,April,2,camp 2,Medium,160 x 600,ghi,2372,3.5077,42,1.6249,0,0.0,0.6850337268128163,0.03868809523809524,-1.6249,-100.0,0.08351666666666666,-1.8827999999999998,-53.67619807851298
284,April,2,camp 2,Medium,160 x 600,mno,189214,44.2336,4033,156.0297,22,1214.7213,0.8246202712272875,0.03868824696255889,1058.6915999999999,678.5192819059448,0.010967914703694522,111.7961,252.74022462562394
285,April,2,camp 2,Low,240 x 400,def,11237,1.3907,47,1.8185,0,0.0,0.1618314496751802,0.03869148936170213,-1.8185,-100.0,0.02958936170212766,0.42779999999999996,30.76148702092471
286,April,2,camp 2,Low,240 x 400,ghi,18523,13.8797,431,16.6746,4,189.1079,0.9002105490471307,0.038688167053364274,172.4333,1034.1075647991556,0.03220348027842227,2.794900000000002,20.13660237613206
287,April,2,camp 2,Low,240 x 400,jkl,3967,1.6288,55,2.1288,1,37.8933,0.5366271741870431,0.03870545454545454,35.764500000000005,1680.0310033821872,0.029614545454545456,0.5,30.697445972495085
288,April,2,camp 2,Low,240 x 400,mno,40040,4.4069,221,8.5503,3,518.4353,0.21354395604395604,0.038689140271493214,509.885,5963.358010830029,0.019940723981900454,4.1434,94.02074020286368
289,April,2,camp 2,Medium,240 x 400,def,55529,12.8383,809,31.2987,4,277.7942,0.5636460227988979,0.03868813349814586,246.4955,787.5582691932891,0.015869344870210137,18.4604,143.79162350155394
290,April,2,camp 2,Medium,240 x 400,ghi,166072,138.1988,8098,313.3002,128,12831.1765,1.8865323474155788,0.03868858977525315,12517.8763,3995.489406007401,0.01706579402321561,175.1014,126.70254734483947
291,April,2,camp 2,Medium,240 x 400,jkl,28532,12.0469,668,25.8437,8,547.2576,0.9057794756764335,0.038688173652694606,521.4139,2017.566757081997,0.018034281437125748,13.796799999999998,114.52572861067989
292,April,2,camp 2,Medium,240 x 400,mno,172704,47.6149,2199,85.0746,21,1179.8776,0.4926035297387437,0.03868785811732606,1094.803,1286.8741081356834,0.021652978626648476,37.459700000000005,78.67222235056674
294,April,2,camp 2,Low,300 x 250,def,11302,1.4426,62,2.3986,0,0.0,0.21222792426119272,0.03868709677419355,-2.3986,-100.0,0.023267741935483872,0.956,66.26923610148341
295,April,2,camp 2,Low,300 x 250,ghi,5093,3.0733,111,4.2943,1,236.4494,0.8431769094836049,0.03868738738738738,232.1551,5406.12206878886,0.02768738738738739,1.2209999999999996,39.72928122864672
297,April,2,camp 2,Low,300 x 250,mno,73880,6.8814,400,15.4752,2,172.0206,0.20946399566865187,0.038688,156.5454,1011.5888647642681,0.0172035,8.593799999999998,124.88447118318943
299,April,2,camp 2,Medium,300 x 250,def,36384,12.8919,424,16.4038,8,671.5113,0.4508520228671944,0.03868820754716981,655.1075,3993.632572940416,0.030405424528301885,3.5119000000000007,27.241135907042413
300,April,2,camp 2,Medium,300 x 250,ghi,39240,24.1564,1663,64.3384,12,1950.9304,1.6396126401630986,0.03868815393866506,1886.5919999999999,2932.2954876092663,0.014525796752856285,40.18199999999999,166.34101107780955
301,April,2,camp 2,Medium,300 x 250,jkl,1033,0.5741,7,0.2708,2,124.0086,0.2621490803484995,0.03868571428571428,123.73780000000001,45693.42688330872,0.08201428571428572,-0.30330000000000007,-52.830517331475356
302,April,2,camp 2,Medium,300 x 250,mno,248532,56.5878,2876,111.2696,36,1878.5456,0.4477073374857161,0.038689012517385254,1767.2759999999998,1588.2828733095112,0.01967586926286509,54.681799999999996,96.63178282244583
303,April,2,camp 2,Low,468 x 60,def,444,0.0319,2,0.0773,0,0.0,0.1740990990990991,0.03865,-0.0773,-100.0,0.01595,0.045399999999999996,142.31974921630092
305,April,2,camp 2,Low,468 x 60,mno,712,0.0303,2,0.0773,0,0.0,0.10856741573033707,0.03865,-0.0773,-100.0,0.01515,0.04699999999999999,155.1155115511551
306,April,2,camp 2,Medium,468 x 60,def,1242,0.174,8,0.3095,0,0.0,0.24919484702093397,0.0386875,-0.3095,-100.0,0.02175,0.1355,77.87356321839081
309,April,2,camp 2,Medium,468 x 60,mno,2585,0.2532,30,1.1606,0,0.0,0.44897485493230177,0.03868666666666667,-1.1606,-100.0,0.00844,0.9074000000000001,358.3728278041075
310,April,2,camp 2,Low,580 x 400,mno,13697,2.5313,300,11.6064,3,279.6255,0.8473680367963788,0.038688,268.0191,2309.235421836228,0.008437666666666666,9.0751,358.5153873503734
311,April,2,camp 2,Medium,580 x 400,mno,45561,20.2326,1991,77.0282,29,1374.6566,1.6906608722372205,0.03868819688598694,1297.6284,1684.61472551611,0.010162029131089906,56.79559999999999,280.71330427132443
312,April,2,camp 2,Low,670 x 90,def,446,0.0748,3,0.116,0,0.0,0.26008968609865474,0.03866666666666667,-0.116,-100.0,0.024933333333333335,0.0412,55.080213903743314
313,April,2,camp 2,Low,670 x 90,ghi,272,0.1769,4,0.1547,0,0.0,0.56875,0.038675,-0.1547,-100.0,0.044225,-0.022199999999999998,-12.549462973431316
314,April,2,camp 2,Low,670 x 90,jkl,26,0.018,1,0.0386,0,0.0,1.484615384615385,0.0386,-0.0386,-100.0,0.018,0.020600000000000004,114.44444444444449
315,April,2,camp 2,Low,670 x 90,mno,4372,0.2837,40,1.5475,0,0.0,0.35395699908508693,0.0386875,-1.5475,-100.0,0.0070925,1.2638,445.4705675008812
316,April,2,camp 2,Medium,670 x 90,def,3268,1.3351,52,2.0117,0,0.0,0.6155752753977968,0.03868653846153846,-2.0117,-100.0,0.025675,0.6765999999999999,50.67785184630363
317,April,2,camp 2,Medium,670 x 90,ghi,5673,4.1819,86,3.3271,1,16.7004,0.5864798166754804,0.03868720930232558,13.373299999999999,401.9506477112199,0.04862674418604651,-0.8547999999999996,-20.44046964298524
318,April,2,camp 2,Medium,670 x 90,jkl,307,0.2131,3,0.116,0,0.0,0.37785016286644957,0.03866666666666667,-0.116,-100.0,0.07103333333333334,-0.0971,-45.565462224307836
319,April,2,camp 2,Medium,670 x 90,mno,18579,3.4554,199,7.6989,5,327.6117,0.4143872113676732,0.03868793969849246,319.9128,4155.305303355025,0.017363819095477386,4.2435,122.80777912832089
320,April,2,camp 2,Low,728 x 90,def,12623,1.8648,83,3.2111,0,0.0,0.25438485304602715,0.038687951807228914,-3.2111,-100.0,0.022467469879518073,1.3463,72.1954096954097
321,April,2,camp 2,Low,728 x 90,ghi,3252,3.2628,56,2.1665,0,0.0,0.6662054120541205,0.0386875,-2.1665,-100.0,0.05826428571428571,-1.0962999999999998,-33.5999754811818
322,April,2,camp 2,Low,728 x 90,jkl,1101,0.4937,21,0.8124,1,73.946,0.737874659400545,0.03868571428571429,73.1336,9002.166420482521,0.02350952380952381,0.3187,64.55337249341704
323,April,2,camp 2,Low,728 x 90,mno,97508,7.1139,639,24.7217,4,455.2184,0.2535350945563441,0.03868810641627543,430.4967,1741.3717503246137,0.011132863849765258,17.607799999999997,247.51261614585528
325,April,2,camp 2,Medium,728 x 90,def,59161,17.8118,733,28.3584,13,836.4004,0.47934281029732423,0.0386881309686221,808.042,2849.392067253442,0.02429986357435198,10.546599999999998,59.211309356718566
