,campaign_number,user_engagement,banner,placement,displays,clicks,ad_spend_by_company_x,post_click_conversions,post_click_sales_amount
14328,camp 1,Medium,300 x 250,jkl,170,2,0.2214,4,211.9807
14329,camp 1,Medium,300 x 250,mno,15710,135,14.9416,11,1111.728
14330,camp 1,High,468 x 60,def,742,1,0.0,0,0.0
14331,camp 1,High,468 x 60,ghi,1106,1,0.0,3,42.4819
14332,camp 1,High,468 x 60,jkl,10,0,0.0,0,0.0
14333,camp 1,High,468 x 60,mno,2885,3,0.0,4,115.6854
14334,camp 1,Low,468 x 60,def,1,0,0.0,0,0.0
14335,camp 1,Low,468 x 60,ghi,3,0,0.0,0,0.0
14336,camp 1,Low,468 x 60,mno,70,0,0.0,0,0.0
14337,camp 1,Medium,468 x 60,def,77,0,0.0,0,0.0
14338,camp 1,Medium,468 x 60,ghi,28,0,0.0,0,0.0
14339,camp 1,Medium,468 x 60,jkl,1,0,0.0,0,0.0
14340,camp 1,Medium,468 x 60,mno,224,0,0.0,0,0.0
14341,camp 1,High,580 x 400,mno,27175,284,31.0,288,13617.2385
14342,camp 1,Low,580 x 400,mno,187,3,0.3321,0,0.0
14343,camp 1,Medium,580 x 400,mno,2219,44,4.8698,18,706.7229
14344,camp 1,High,670 x 90,def,2984,22,2.0,16,703.5396
14345,camp 1,High,670 x 90,ghi,3817,30,3.0,10,265.0762
14346,camp 1,High,670 x 90,jkl,241,1,0.0,1,46.9515
14347,camp 1,High,670 x 90,mno,10786,49,5.0,66,3591.2877
14348,camp 1,Low,670 x 90,def,39,0,0.0,0,0.0
14349,camp 1,Low,670 x 90,ghi,3,0,0.0,0,0.0
14350,camp 1,Low,670 x 90,jkl,1,0,0.0,0,0.0
14351,camp 1,Low,670 x 90,mno,65,0,0.0,0,0.0
14352,camp 1,Medium,670 x 90,def,237,5,0.5535,0,0.0
14353,camp 1,Medium,670 x 90,ghi,147,2,0.2214,0,0.0
14354,camp 1,Medium,670 x 90,jkl,26,0,0.0,0,0.0
14355,camp 1,Medium,670 x 90,mno,881,1,0.1107,0,0.0
14356,camp 1,High,728 x 90,abc,4539,41,4.0,27,1460.7145
14357,camp 1,High,728 x 90,def,40074,123,13.0,73,2803.8858
14358,camp 1,High,728 x 90,ghi,100552,1080,119.0,1331,42628.8078
14359,camp 1,High,728 x 90,jkl,18581,133,14.0,76,3208.9667
14360,camp 1,High,728 x 90,mno,210305,725,80.0,479,22409.1121
14362,camp 1,Low,728 x 90,abc,27,0,0.0,0,0.0
14363,camp 1,Low,728 x 90,def,394,1,0.1107,0,0.0
14364,camp 1,Low,728 x 90,ghi,146,1,0.1107,0,0.0
14365,camp 1,Low,728 x 90,jkl,81,1,0.1107,0,0.0
14366,camp 1,Low,728 x 90,mno,1643,11,1.2177,0,0.0
14368,camp 1,Medium,728 x 90,abc,443,10,1.107,0,0.0
14369,camp 1,Medium,728 x 90,def,3834,26,2.8782,1,58.7689
14370,camp 1,Medium,728 x 90,ghi,4577,117,12.9511,9,218.1762
14371,camp 1,Medium,728 x 90,jkl,1682,34,3.7638,2,130.0058
14372,camp 1,Medium,728 x 90,mno,17131,121,13.3928,9,438.9899
14374,camp 1,High,800 x 250,mno,2,0,0.0,0,0.0
14375,camp 3,High,240 x 400,def,1493,4,0.2214,0,0.0
14376,camp 3,High,240 x 400,ghi,5311,31,1.7158,2,46.8961
14377,camp 3,High,240 x 400,jkl,1922,11,0.6088,3,106.1356
14378,camp 3,High,240 x 400,mno,13200,30,1.6605,7,319.3341
14379,camp 3,Low,240 x 400,def,964,3,0.166,0,0.0
14380,camp 3,Low,240 x 400,ghi,1024,5,0.2767,0,0.0
14381,camp 3,Low,240 x 400,jkl,42,0,0.0,0,0.0
14382,camp 3,Low,240 x 400,mno,6550,7,0.3874,0,0.0
14383,camp 3,Medium,240 x 400,def,2613,19,1.0516,0,0.0
14384,camp 3,Medium,240 x 400,ghi,4349,113,6.2541,3,853.2068
14385,camp 3,Medium,240 x 400,jkl,646,12,0.6642,0,0.0
14386,camp 3,Medium,240 x 400,mno,17277,69,3.8181,1,177.1302
14387,camp 3,High,300 x 250,abc,31,0,0.0,0,0.0
14388,camp 3,High,300 x 250,def,1702,4,0.2214,1,149.1157
14389,camp 3,High,300 x 250,ghi,911,9,0.4976,5,157.1841
14390,camp 3,High,300 x 250,jkl,172,1,0.0553,1,216.9484
14391,camp 3,High,300 x 250,mno,23912,77,4.2587,10,475.2365
14392,camp 3,Low,300 x 250,abc,37,0,0.0,0,0.0
14393,camp 3,Low,300 x 250,def,2061,14,0.7749,0,0.0
14394,camp 3,Low,300 x 250,ghi,168,4,0.2214,0,0.0
14395,camp 3,Low,300 x 250,mno,16873,29,1.6051,0,0.0
14396,camp 3,Medium,300 x 250,abc,120,1,0.0553,0,0.0
14397,camp 3,Medium,300 x 250,def,3358,27,1.4944,3,171.3668
14398,camp 3,Medium,300 x 250,ghi,742,46,2.5456,6,289.8831
14399,camp 3,Medium,300 x 250,jkl,27,0,0.0,0,0.0
14400,camp 3,Medium,300 x 250,mno,36962,176,9.7417,1,72.2469
14401,camp 3,High,468 x 60,def,76,0,0.0,0,0.0
14402,camp 3,High,468 x 60,ghi,11,0,0.0,0,0.0
14403,camp 3,High,468 x 60,mno,280,0,0.0,0,0.0
14404,camp 3,Low,468 x 60,def,25,0,0.0,0,0.0
14405,camp 3,Low,468 x 60,ghi,26,0,0.0,0,0.0
14406,camp 3,Low,468 x 60,mno,193,0,0.0,0,0.0
14407,camp 3,Medium,468 x 60,def,74,0,0.0,0,0.0
14408,camp 3,Medium,468 x 60,ghi,56,0,0.0,0,0.0
14409,camp 3,Medium,468 x 60,mno,568,2,0.1107,0,0.0
14410,camp 3,High,580 x 400,mno,4370,18,0.9957,2,51.0207
14411,camp 3,Low,580 x 400,mno,2997,22,1.2177,0,0.0
14412,camp 3,Medium,580 x 400,mno,6655,92,5.0922,1,66.0338
14413,camp 3,High,670 x 90,def,414,0,0.0,0,0.0
14414,camp 3,High,670 x 90,ghi,28,0,0.0,0,0.0
14415,camp 3,High,670 x 90,jkl,34,0,0.0,0,0.0
14416,camp 3,High,670 x 90,mno,1290,7,0.3874,0,0.0
14417,camp 3,Low,670 x 90,def,1058,5,0.2767,0,0.0
14418,camp 3,Low,670 x 90,ghi,7,0,0.0,0,0.0
14419,camp 3,Low,670 x 90,mno,1109,1,0.0553,0,0.0
14420,camp 3,Medium,670 x 90,def,1473,3,0.166,0,0.0
14421,camp 3,Medium,670 x 90,ghi,19,0,0.0,0,0.0
14422,camp 3,Medium,670 x 90,jkl,5,3,0.166,0,0.0
14423,camp 3,Medium,670 x 90,mno,2510,13,0.7195,0,0.0
14424,camp 3,High,728 x 90,abc,311,1,0.0553,0,0.0
14425,camp 3,High,728 x 90,def,3688,19,1.0516,1,1.0931
14426,camp 3,High,728 x 90,ghi,787,8,0.4428,1,65.9231
14427,camp 3,High,728 x 90,jkl,1449,9,0.4981,4,753.7707
14428,camp 3,High,728 x 90,mno,23861,51,2.8229,13,326.6127
14430,camp 3,Low,728 x 90,abc,221,0,0.0,0,0.0
14431,camp 3,Low,728 x 90,def,3208,6,0.3321,0,0.0
14432,camp 3,Low,728 x 90,ghi,194,0,0.0,0,0.0
14433,camp 3,Low,728 x 90,jkl,97,0,0.0,0,0.0
14434,camp 3,Low,728 x 90,mno,21620,53,2.933,0,0.0
14435,camp 3,Medium,728 x 90,abc,823,9,0.4981,0,0.0
14436,camp 3,Medium,728 x 90,def,6719,38,2.1033,0,0.0
14437,camp 3,Medium,728 x 90,ghi,502,14,0.7749,0,0.0
14438,camp 3,Medium,728 x 90,jkl,699,15,0.8302,0,0.0
14439,camp 3,Medium,728 x 90,mno,41312,201,11.1255,1,34.6082
14441,camp 3,High,800 x 250,mno,1,0,0.0,0,0.0
14442,camp 3,Low,800 x 250,mno,1,0,0.0,0,0.0
14443,camp 3,Medium,800 x 250,mno,4,0,0.0,0,0.0
14444,camp 1,High,240 x 400,def,8992,41,4.0,29,1559.3352
14445,camp 1,High,240 x 400,ghi,175610,2936,322.0,2025,87744.5544
14446,camp 1,High,240 x 400,jkl,19749,124,13.0,98,4382.8774
14447,camp 1,High,240 x 400,mno,94298,519,57.0,537,27876.0372
14448,camp 1,Low,240 x 400,def,78,0,0.0,0,0.0
14449,camp 1,Low,240 x 400,ghi,433,7,0.7675,0,0.0
14450,camp 1,Low,240 x 400,jkl,73,0,0.0,0,0.0
14451,camp 1,Low,240 x 400,mno,622,1,0.1096,0,0.0
14452,camp 1,Medium,240 x 400,def,766,3,0.3289,0,0.0
14453,camp 1,Medium,240 x 400,ghi,9963,413,45.2927,53,3208.5746
14454,camp 1,Medium,240 x 400,jkl,1293,13,1.4255,1,4.3725
14455,camp 1,Medium,240 x 400,mno,6598,65,7.1277,8,977.6326
14456,camp 1,High,300 x 250,abc,926,2,0.0,1,82.8105
14457,camp 1,High,300 x 250,def,19990,58,6.0,45,2441.8405
14458,camp 1,High,300 x 250,ghi,33797,295,32.0,313,22575.1808
14459,camp 1,High,300 x 250,jkl,2727,11,1.0,8,434.2551
14460,camp 1,High,300 x 250,mno,191674,812,89.0,773,40766.4828
14462,camp 1,Low,300 x 250,abc,11,0,0.0,0,0.0
14463,camp 1,Low,300 x 250,def,131,0,0.0,0,0.0
14464,camp 1,Low,300 x 250,ghi,91,1,0.1096,0,0.0
14465,camp 1,Low,300 x 250,jkl,3,0,0.0,0,0.0
14466,camp 1,Low,300 x 250,mno,1618,14,1.5369,1,32.7292
14467,camp 1,Medium,300 x 250,abc,59,0,0.0,0,0.0
14468,camp 1,Medium,300 x 250,def,1606,14,1.5351,1,19.2173
14469,camp 1,Medium,300 x 250,ghi,1473,23,2.5221,2,382.6752
14470,camp 1,Medium,300 x 250,jkl,168,2,0.2193,0,0.0
14471,camp 1,Medium,300 x 250,mno,15763,157,17.2184,34,1726.078
14472,camp 1,High,468 x 60,def,545,0,0.0,0,0.0
14473,camp 1,High,468 x 60,ghi,1131,0,0.0,0,0.0
14474,camp 1,High,468 x 60,jkl,8,0,0.0,0,0.0
14475,camp 1,High,468 x 60,mno,2547,5,0.0,9,611.5566
14476,camp 1,Low,468 x 60,def,1,0,0.0,0,0.0
14477,camp 1,Low,468 x 60,ghi,1,0,0.0,0,0.0
14478,camp 1,Low,468 x 60,mno,60,0,0.0,0,0.0
14479,camp 1,Medium,468 x 60,def,44,0,0.0,0,0.0
14480,camp 1,Medium,468 x 60,ghi,19,0,0.0,0,0.0
14481,camp 1,Medium,468 x 60,mno,228,0,0.0,0,0.0
14482,camp 1,High,580 x 400,mno,24284,208,22.0,258,12921.8368
14483,camp 1,Low,580 x 400,mno,204,1,0.1096,0,0.0
14484,camp 1,Medium,580 x 400,mno,1695,18,1.9748,3,66.3481
14485,camp 1,High,670 x 90,def,2691,23,2.0,11,787.7087
14486,camp 1,High,670 x 90,ghi,3687,28,3.0,29,993.0805
14487,camp 1,High,670 x 90,jkl,231,3,0.0,1,51.2783
14488,camp 1,High,670 x 90,mno,10690,41,4.0,28,1377.1539
14489,camp 1,Low,670 x 90,def,60,0,0.0,0,0.0
14490,camp 1,Low,670 x 90,ghi,7,0,0.0,0,0.0
14491,camp 1,Low,670 x 90,jkl,1,0,0.0,0,0.0
14492,camp 1,Low,670 x 90,mno,111,0,0.0,0,0.0
14493,camp 1,Medium,670 x 90,def,217,2,0.2193,0,0.0
14494,camp 1,Medium,670 x 90,ghi,136,0,0.0,0,0.0
14495,camp 1,Medium,670 x 90,jkl,5,1,0.1096,0,0.0
14496,camp 1,Medium,670 x 90,mno,732,3,0.3286,0,0.0
14497,camp 1,High,728 x 90,abc,31,0,0.0,0,0.0
14498,camp 1,High,728 x 90,def,38517,111,12.0,96,3157.5875
14499,camp 1,High,728 x 90,ghi,89968,878,96.0,678,29055.3349
14500,camp 1,High,728 x 90,jkl,9044,44,4.0,18,769.9013
14501,camp 1,High,728 x 90,mno,197149,746,81.0,611,24831.6756
14503,camp 1,Low,728 x 90,def,381,1,0.1096,0,0.0
14504,camp 1,Low,728 x 90,ghi,195,0,0.0,0,0.0
14505,camp 1,Low,728 x 90,jkl,27,0,0.0,0,0.0
14506,camp 1,Low,728 x 90,mno,1841,10,1.0965,0,0.0
14508,camp 1,Medium,728 x 90,def,3374,19,2.0834,4,121.1846
14509,camp 1,Medium,728 x 90,ghi,4142,103,11.2946,15,480.078
14510,camp 1,Medium,728 x 90,jkl,688,5,0.5482,1,79.3916
14511,camp 1,Medium,728 x 90,mno,16688,153,16.7775,4,165.5408
14512,camp 1,High,800 x 250,mno,16,0,0.0,0,0.0
14513,camp 3,High,240 x 400,def,1176,2,0.1096,0,0.0
14514,camp 3,High,240 x 400,ghi,4549,36,1.9738,4,491.7839
14515,camp 3,High,240 x 400,jkl,1614,6,0.3289,1,24.7139
14516,camp 3,High,240 x 400,mno,11075,21,1.1516,1,650.0758
14517,camp 3,Low,240 x 400,def,473,0,0.0,0,0.0
14518,camp 3,Low,240 x 400,ghi,841,3,0.1644,1,232.7468
14519,camp 3,Low,240 x 400,jkl,11,0,0.0,0,0.0
14520,camp 3,Low,240 x 400,mno,3557,4,0.2193,0,0.0
14521,camp 3,Medium,240 x 400,def,1710,15,0.8244,0,0.0
14522,camp 3,Medium,240 x 400,ghi,2955,64,3.5109,3,292.8932
14523,camp 3,Medium,240 x 400,jkl,345,8,0.4386,0,0.0
14524,camp 3,Medium,240 x 400,mno,11380,45,2.4672,0,0.0
14525,camp 3,High,300 x 250,abc,28,0,0.0,0,0.0
14526,camp 3,High,300 x 250,def,1371,4,0.2193,2,54.4172
14527,camp 3,High,300 x 250,ghi,909,12,0.6584,0,0.0
14528,camp 3,High,300 x 250,jkl,146,0,0.0,0,0.0
14529,camp 3,High,300 x 250,mno,19718,77,4.2225,17,1893.4489
14530,camp 3,Low,300 x 250,abc,19,0,0.0,0,0.0
14531,camp 3,Low,300 x 250,def,1274,8,0.4388,0,0.0
14532,camp 3,Low,300 x 250,ghi,182,0,0.0,0,0.0
14533,camp 3,Low,300 x 250,mno,12994,29,1.59,0,0.0
14534,camp 3,Medium,300 x 250,abc,57,0,0.0,0,0.0
14535,camp 3,Medium,300 x 250,def,2352,16,0.8772,0,0.0
14536,camp 3,Medium,300 x 250,ghi,669,40,2.1931,0,0.0
14537,camp 3,Medium,300 x 250,jkl,10,0,0.0,0,0.0
14538,camp 3,Medium,300 x 250,mno,29415,160,8.774,2,142.7151
14539,camp 3,High,468 x 60,def,58,0,0.0,0,0.0
14540,camp 3,High,468 x 60,ghi,12,0,0.0,0,0.0
14541,camp 3,High,468 x 60,mno,260,0,0.0,0,0.0
14542,camp 3,Low,468 x 60,def,10,0,0.0,0,0.0
14543,camp 3,Low,468 x 60,ghi,19,0,0.0,0,0.0
14544,camp 3,Low,468 x 60,mno,63,0,0.0,0,0.0
14545,camp 3,Medium,468 x 60,def,78,0,0.0,0,0.0
14546,camp 3,Medium,468 x 60,ghi,73,0,0.0,0,0.0
14547,camp 3,Medium,468 x 60,mno,395,0,0.0,0,0.0
14548,camp 3,High,580 x 400,mno,3559,17,0.932,3,216.6546
14549,camp 3,Low,580 x 400,mno,1917,32,1.7545,0,0.0
14550,camp 3,Medium,580 x 400,mno,4432,74,4.0575,0,0.0
14551,camp 3,High,670 x 90,def,325,0,0.0,0,0.0
14552,camp 3,High,670 x 90,ghi,18,0,0.0,0,0.0
14553,camp 3,High,670 x 90,jkl,7,1,0.055,0,0.0
14554,camp 3,High,670 x 90,mno,1200,2,0.1096,0,0.0
14555,camp 3,Low,670 x 90,def,948,2,0.1096,0,0.0
14556,camp 3,Low,670 x 90,ghi,6,0,0.0,0,0.0
14557,camp 3,Low,670 x 90,mno,676,2,0.1096,0,0.0
14558,camp 3,Medium,670 x 90,def,1120,8,0.4388,0,0.0
14559,camp 3,Medium,670 x 90,ghi,15,0,0.0,0,0.0
14560,camp 3,Medium,670 x 90,jkl,5,0,0.0,0,0.0
14561,camp 3,Medium,670 x 90,mno,1818,3,0.1644,0,0.0
14562,camp 3,High,728 x 90,def,2885,12,0.6588,2,235.3393
14563,camp 3,High,728 x 90,ghi,583,8,0.4388,0,0.0
14564,camp 3,High,728 x 90,jkl,702,2,0.1096,0,0.0
14565,camp 3,High,728 x 90,mno,19591,45,2.4672,3,74.923
14567,camp 3,Low,728 x 90,def,1641,5,0.2741,0,0.0
14568,camp 3,Low,728 x 90,ghi,125,0,0.0,0,0.0
14569,camp 3,Low,728 x 90,jkl,13,0,0.0,0,0.0
14570,camp 3,Low,728 x 90,mno,14275,34,1.8641,0,0.0
14572,camp 3,Medium,728 x 90,def,4079,15,0.8224,0,0.0
14573,camp 3,Medium,728 x 90,ghi,385,5,0.2741,1,34.5693
14574,camp 3,Medium,728 x 90,jkl,205,1,0.0548,0,0.0
14575,camp 3,Medium,728 x 90,mno,31581,142,7.7861,0,0.0
14577,camp 3,Low,800 x 250,mno,1,0,0.0,0,0.0
14578,camp 3,Medium,800 x 250,mno,4,0,0.0,0,0.0
14579,camp 1,High,240 x 400,def,7176,26,2.0,26,2764.5735
14580,camp 1,High,240 x 400,ghi,107602,1495,164.0,1081,48208.0386
14581,camp 1,High,240 x 400,jkl,11484,65,7.0,34,1617.8977
14582,camp 1,High,240 x 400,mno,59473,248,27.0,285,14361.9285
14583,camp 1,Low,240 x 400,def,48,0,0.0,0,0.0
14584,camp 1,Low,240 x 400,ghi,289,5,0.5507,0,0.0
14585,camp 1,Low,240 x 400,jkl,51,0,0.0,0,0.0
14586,camp 1,Low,240 x 400,mno,351,3,0.3304,0,0.0
14587,camp 1,Medium,240 x 400,def,636,2,0.2203,0,0.0
14588,camp 1,Medium,240 x 400,ghi,4769,155,17.0732,17,926.5684
14589,camp 1,Medium,240 x 400,jkl,687,5,0.5507,2,63.0471
14590,camp 1,Medium,240 x 400,mno,3707,27,2.974,9,101.2278
14591,camp 1,High,300 x 250,abc,1834,8,0.0,6,238.0342
14592,camp 1,High,300 x 250,def,14306,50,5.0,75,1986.3083
14593,camp 1,High,300 x 250,ghi,29795,249,27.0,214,14105.2376
14594,camp 1,High,300 x 250,jkl,1091,1,0.0,1,36.3632
14595,camp 1,High,300 x 250,mno,120017,473,52.0,633,30055.6492
14596,camp 1,Low,300 x 250,abc,7,0,0.0,0,0.0
14597,camp 1,Low,300 x 250,def,113,1,0.1101,0,0.0
14598,camp 1,Low,300 x 250,ghi,57,2,0.2203,0,0.0
14599,camp 1,Low,300 x 250,jkl,8,0,0.0,0,0.0
14600,camp 1,Low,300 x 250,mno,947,9,0.9913,3,92.6499
14601,camp 1,Medium,300 x 250,abc,118,1,0.1101,3,144.4067
14602,camp 1,Medium,300 x 250,def,1113,9,0.9913,0,0.0
14603,camp 1,Medium,300 x 250,ghi,1282,40,4.406,1,49.8979
14604,camp 1,Medium,300 x 250,jkl,90,1,0.1101,0,0.0
14605,camp 1,Medium,300 x 250,mno,8738,77,8.4815,27,1040.1331
14606,camp 1,High,468 x 60,def,502,0,0.0,3,58.5722
14607,camp 1,High,468 x 60,ghi,679,0,0.0,0,0.0
14608,camp 1,High,468 x 60,jkl,3,0,0.0,0,0.0
14609,camp 1,High,468 x 60,mno,1759,2,0.0,1,77.2564
14610,camp 1,Low,468 x 60,def,3,0,0.0,0,0.0
14611,camp 1,Low,468 x 60,ghi,2,0,0.0,0,0.0
14612,camp 1,Low,468 x 60,mno,12,0,0.0,0,0.0
14613,camp 1,Medium,468 x 60,def,36,0,0.0,0,0.0
14614,camp 1,Medium,468 x 60,ghi,103,0,0.0,0,0.0
14615,camp 1,Medium,468 x 60,mno,155,0,0.0,0,0.0
14616,camp 1,High,580 x 400,mno,17784,133,14.0,229,10624.3031
14617,camp 1,Low,580 x 400,mno,114,4,0.4406,0,0.0
14618,camp 1,Medium,580 x 400,mno,1060,38,4.1857,0,0.0
14619,camp 1,High,670 x 90,def,1880,11,1.0,19,861.098
14620,camp 1,High,670 x 90,ghi,2509,19,2.0,13,1325.2979
14621,camp 1,High,670 x 90,jkl,167,1,0.0,9,473.3285
14622,camp 1,High,670 x 90,mno,8002,19,2.0,35,757.612
14623,camp 1,Low,670 x 90,def,36,0,0.0,0,0.0
14624,camp 1,Low,670 x 90,ghi,3,2,0.2203,0,0.0
14625,camp 1,Low,670 x 90,mno,61,0,0.0,0,0.0
